ageID,head_campus_ageID,school_name,street,town_suburb,postcode,level_of_schooling,school_gender,sector,systemic,school_affiliation,diocese,sys_num,sys_desc,school _specialty_indicator,campus_level,school_url,lga,electorate_code,fed_electorate,SA3,SA4,ASGS_remoteness,latitude,longitude
1438,1438,Sacred Heart Catholic Primary School,8 Cardinal St,Mosman,2088,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://www.shmosman.catholic.edu.au,Mosman (A),North Shore,Warringah,North Sydney - Mosman,Sydney - North Sydney and Hornsby,Major Cities of Australia,-33.824564,151.236298
1442,1442,St Joseph's College,Mark Street,Hunters Hill,2110,Secondary,Male,Independent,Non-Systemic,Catholic (Roman),,0,,Non special,Secondary,http://www.joeys.org/,Hunters Hill (A),Lane Cove,North Sydney,Ryde - Hunters Hill,Sydney - Ryde,Major Cities of Australia,-33.830728,151.138935
1444,1444,Marist Sisters' College Woolwich,66A Woolwich Road,Woolwich,2110,Secondary,Female,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Secondary,http://www.mscw.nsw.edu.au,Hunters Hill (A),Lane Cove,North Sydney,Ryde - Hunters Hill,Sydney - Ryde,Major Cities of Australia,-33.839249,151.167506
1449,1449,Mater Dei Catholic Primary School,29 Heath Road,Blakehurst,2221,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://mdblakehurst.catholic.edu.au,Kogarah (C),Kogarah,Cook,Hurstville,Sydney - Inner South West,Major Cities of Australia,-33.98596,151.111709
1450,1450,Mater Maria Catholic College,Forest Road,Warriewood,2102,Secondary,Co-ed,Catholic,Systemic,Catholic (Roman),Broken Bay,4101,Catholic System NSW,Non special,Secondary,http://www.mmwdbb.catholic.edu.au,Pittwater (A),Pittwater,Mackellar,Pittwater,Sydney - Northern Beaches,Major Cities of Australia,-33.683473,151.286945
1451,1451,Meriden School,12 Redmyre Road,Strathfield,2135,Combined,Female,Independent,Non-Systemic,Anglican,,0,,Non special,Secondary,http://www.meriden.nsw.edu.au,Strathfield (A),Strathfield,Reid,Strathfield - Burwood - Ashfield,Sydney - Inner West,Major Cities of Australia,-33.873995,151.092041
1452,1452,MLC School,Rowley Street,Burwood,2134,Combined,Female,Independent,Non-Systemic,Uniting Church,,0,,Non special,Combined,http://www.mlcsyd.nsw.edu.au,Burwood (A),Strathfield,Reid,Strathfield - Burwood - Ashfield,Sydney - Inner West,Major Cities of Australia,-33.871647,151.100967
1453,1453,Monte Sant' Angelo Mercy College,128 Miller Street,North Sydney,2060,Secondary,Female,Independent,Non-Systemic,Catholic (Roman),,0,,Non special,Secondary,http://www.monte.nsw.edu.au,North Sydney (A),North Shore,North Sydney,North Sydney - Mosman,Sydney - North Sydney and Hornsby,Major Cities of Australia,-33.836476,151.207088
1454,1454,Moriah College,Queens Park Road,Bondi Junction,2022,Combined,Co-ed,Independent,Non-Systemic,Jewish,,0,,Non special,Combined,http://www.moriah.nsw.edu.au/,Waverley (A),Coogee,Wentworth,Eastern Suburbs - North,Sydney - Eastern Suburbs,Major Cities of Australia,-33.899355,151.244827
1456,1456,Our Lady of Mount Carmel Catholic Primary,4 Kellick Street,Waterloo,2017,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://olmcwaterloo.catholic.edu.au,Sydney (C),Heffron,Sydney,Sydney Inner City,Sydney - City and Inner South,Major Cities of Australia,-33.899515,151.205678
1459,1459,Mount St Benedict College,449C Pennant Hills Road,Pennant Hills,2120,Secondary,Female,Independent,Non-Systemic,Catholic (Roman),,0,,Non special,Secondary,http://www.msb.nsw.edu.au/,Hornsby (A),Epping,Berowra,Pennant Hills - Epping,Sydney - Ryde,Major Cities of Australia,-33.741555,151.059254
1460,1460,Sacred Heart Catholic School,4 Richard Porter Way,Pymble,2073,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Broken Bay,4101,Catholic System NSW,Non special,Primary,http://www.shpdbb.catholic.edu.au,Ku-ring-gai (A),Ku-ring-gai,Bradfield,Ku-ring-gai,Sydney - North Sydney and Hornsby,Major Cities of Australia,-33.739331,151.137104
1461,1461,Mount St John Primary School,Karabin Street,Dorrigo,2453,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Lismore,4101,Catholic System NSW,Non special,Primary,http://www.dorplism.catholic.edu.au,Bellingen (A),Oxley,Cowper,Coffs Harbour,Coffs Harbour - Grafton,Outer Regional Australia,-30.347208,152.714704
1462,1462,Mount St Joseph Milperra,273 Horsley Road,Milperra,2214,Secondary,Female,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Secondary,http://www.msj.nsw.edu.au/,Bankstown (C),East Hills,Blaxland,Bankstown,Sydney - Inner South West,Major Cities of Australia,-33.942553,150.993292
1465,1465,Mount St Patrick Primary School,30 Mooball Street,Murwillumbah,2484,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Lismore,4101,Catholic System NSW,Non special,Primary,http://www.murp.lism.catholic.edu.au/,Tweed (A),Lismore,Richmond,Tweed Valley,Richmond - Tweed,Inner Regional Australia,-28.326148,153.394837
1466,1466,Mount St Patrick College,Main Street,Murwillumbah,2484,Secondary,Co-ed,Catholic,Systemic,Catholic (Roman),Lismore,4101,Catholic System NSW,Non special,Secondary,http://www.mursclism.catholic.edu.au,Tweed (A),Lismore,Richmond,Tweed Valley,Richmond - Tweed,Inner Regional Australia,-28.325477,153.394073
1467,1467,Nagle College,58A Orwell Street,Blacktown South,2148,Secondary,Female,Catholic,Systemic,Catholic (Roman),Parramatta,4101,Catholic System NSW,Non special,Secondary,http://www.nagleblacktown.catholic.edu.au,Blacktown (C),Prospect,Greenway,Blacktown,Sydney - Blacktown,Major Cities of Australia,-33.790142,150.901741
1470,1470,Macquarie College,182-222 Lake Road,Wallsend,2287,Combined,Co-ed,Independent,Systemic,Seventh Day Adventist,,0,SDA System North NSW,Non special,Combined,http://www.macquariecollege.nsw.edu.au,Lake Macquarie (C),Wallsend,Hunter,Lake Macquarie - East,Newcastle and Lake Macquarie,Major Cities of Australia,-32.922273,151.652731
1471,1471,New England Girls School,Uralla Road,Armidale,2350,Combined,Co-ed,Independent,Non-Systemic,Anglican,,0,,Non special,Combined,http://www.negs.nsw.edu.au,Armidale Dumaresq (A),Northern Tablelands,New England,Armidale,New England and North West,Inner Regional Australia,-30.519325,151.639774
1472,1472,Newington College,200 Stanmore Road,Stanmore,2048,Combined,Male,Independent,Non-Systemic,Uniting Church,,0,,Non special,Secondary,http://www.newingtoncollege.nsw.edu.au,Marrickville (A),Newtown,Grayndler,Marrickville - Sydenham - Petersham,Sydney - City and Inner South,Major Cities of Australia,-33.897706,151.162913
1473,1473,Oakhill College Castle Hill,521 Old Northern Road,Castle Hill,2154,Secondary,Co-ed,Independent,Non-Systemic,Catholic (Roman),,0,,Non special,Secondary,http://www.oakhill.nsw.edu.au,Hornsby (A),Epping,Berowra,Baulkham Hills,Sydney - Baulkham Hills and Hawkesbury,Major Cities of Australia,-33.72331,151.019677
1476,1476,Our Lady Help of Christians Catholic Primary School,8-14 Cambridge Street,Epping,2121,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Broken Bay,4101,Catholic System NSW,Non special,Primary,http://www.olhcdbb.catholic.edu.au,Hornsby (A),Epping,Bennelong,Pennant Hills - Epping,Sydney - Ryde,Major Cities of Australia,-33.770685,151.082975
1479,1479,Our Lady Help of Christians Primary School,24 Rhodes Street,Lismore South,2480,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Lismore,4101,Catholic System NSW,Non special,Primary,http://www.lisslism.catholic.edu.au,Lismore (C),Lismore,Page,Richmond Valley - Hinterland,Richmond - Tweed,Inner Regional Australia,-28.815294,153.263706
1480,1480,Our Lady of Dolours Catholic Primary School,94A Archer Street,Chatswood,2067,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Broken Bay,4101,Catholic System NSW,Non special,Primary,http://www.olddbb.catholic.edu.au,Willoughby (C),Willoughby,Bradfield,Chatswood - Lane Cove,Sydney - North Sydney and Hornsby,Major Cities of Australia,-33.794612,151.184258
1482,1482,Our Lady of Fatima Catholic Primary School,389 Port Hacking Road,Caringbah,2229,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://olfcaringbah.catholic.edu.au,Sutherland Shire (A),Cronulla,Cook,Cronulla - Miranda - Caringbah,Sydney - Sutherland,Major Cities of Australia,-34.04568,151.121517
1483,1483,Our Lady of Fatima Catholic Primary School,51 Caroline Street,Kingsgrove,2208,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://olfkingsgrove.catholic.edu.au,Rockdale (C),Kogarah,Barton,Kogarah - Rockdale,Sydney - Inner South West,Major Cities of Australia,-33.940713,151.102911
1484,1484,Our Lady of Good Counsel Catholic Primary School,11 Currie Road,Forestville,2087,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Broken Bay,4101,Catholic System NSW,Non special,Primary,http://www.olgcdbb.catholic.edu.au,Warringah (A),Wakehurst,Warringah,Warringah,Sydney - Northern Beaches,Major Cities of Australia,-33.760229,151.220556
1485,1485,Maronite College of the Holy Family - Parramatta,23-25 Alice Street,Harris Park,2150,Combined,Co-ed,Independent,Non-Systemic,Catholic (Other),,0,,Non special,Combined,http://www.mchf.nsw.edu.au,Parramatta (C),Parramatta,Parramatta,Parramatta,Sydney - Parramatta,Major Cities of Australia,-33.821552,151.014574
1486,1486,Our Lady of Lourdes Primary School,5 Canyon Road,Baulkham Hills South,2153,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Parramatta,4101,Catholic System NSW,Non special,Primary,http://www.ololbhills.catholic.edu.au,The Hills Shire (A),Baulkham Hills,Mitchell,Baulkham Hills,Sydney - Baulkham Hills and Hawkesbury,Major Cities of Australia,-33.766925,150.998102
1487,1487,Our Lady of Lourdes Catholic Primary School,St James Avenue,Earlwood,2206,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://ololearlwood.catholic.edu.au,Canterbury (C),Canterbury,Barton,Canterbury,Sydney - Inner South West,Major Cities of Australia,-33.926987,151.126725
1489,1489,Our Lady of Lourdes Primary School,7 Grantham Road,Seven Hills,2147,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Parramatta,4101,Catholic System NSW,Non special,Primary,http://www.ololshills.catholic.edu.au,Blacktown (C),Seven Hills,Greenway,Blacktown,Sydney - Blacktown,Major Cities of Australia,-33.778664,150.932254
1490,1490,Our Lady of Lourdes Primary School,Anderson Drive,Tarro,2322,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Maitland,4101,Catholic System NSW,Non special,Primary,http://tarro.catholic.edu.au,Newcastle (C),Wallsend,Paterson,Newcastle,Newcastle and Lake Macquarie,Major Cities of Australia,-32.809188,151.661803
1491,1491,Our Lady of Mercy Catholic College Burraneer,62-66 Dominic Street,Cronulla,2230,Secondary,Female,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Secondary,http://olmcburraneer.catholic.edu.au,Sutherland Shire (A),Cronulla,Cook,Cronulla - Miranda - Caringbah,Sydney - Sutherland,Major Cities of Australia,-34.05434,151.135366
1495,1495,Our Lady of Mercy College Parramatta,Victoria Road,Parramatta,2150,Secondary,Female,Independent,Non-Systemic,Catholic (Roman),,0,,Non special,Secondary,http://www.olmc.nsw.edu.au/,Parramatta (C),Parramatta,Parramatta,Parramatta,Sydney - Parramatta,Major Cities of Australia,-33.808348,151.003558
1497,1497,Saints Peter and Paul Primary School,10 Knox Street,Goulburn,2580,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Canberra-Goulbu,4101,Catholic System NSW,Non special,Primary,http://www.sppg.nsw.edu.au,Goulburn Mulwaree (A),Goulburn,Hume,Goulburn - Yass,Capital Region,Inner Regional Australia,-34.759304,149.701827
1498,1498,Our Lady of Mt Carmel Catholic Primary School Mount Pritchard,230 Humphries Rd,Bonnyrigg,2177,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://olmcmtpritchard.catholic.edu.au,Fairfield (C),Cabramatta,Fowler,Fairfield,Sydney - South West,Major Cities of Australia,-33.893599,150.898581
1500,1500,Our Lady of Mount Carmel Primary School,Bennett Street,Wentworthville,2145,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Parramatta,4101,Catholic System NSW,Non special,Primary,http://www.olmcwentworthville.catholic.edu.au,Holroyd (C),Granville,Parramatta,Parramatta,Sydney - Parramatta,Major Cities of Australia,-33.812221,150.969591
1501,1501,Our Lady of Perpetual Succour Catholic Primary School,64 Kendall Street,West Pymble,2073,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Broken Bay,4101,Catholic System NSW,Non special,Primary,http://www.olpsdbb.catholic.edu.au,Ku-ring-gai (A),Ku-ring-gai,Bradfield,Ku-ring-gai,Sydney - North Sydney and Hornsby,Major Cities of Australia,-33.761008,151.130312
1503,1503,Our Lady of The Annunciation Catholic Primary School,31 Donovan Avenue,Maroubra,2035,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://olapagewood.catholic.edu.au,Randwick (C),Maroubra,Kingsford Smith,Eastern Suburbs - South,Sydney - Eastern Suburbs,Major Cities of Australia,-33.946787,151.229893
1504,1504,Our Lady of the Nativity Primary School,7 Somers Street,Lawson,2783,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Parramatta,4101,Catholic System NSW,Non special,Primary,http://www.olnlawson.catholic.edu.au,Blue Mountains (C),Blue Mountains,Macquarie,Blue Mountains,Sydney - Outer West and Blue Mountains,Major Cities of Australia,-33.719732,150.440038
1505,1505,Mary MacKillop Catholic College,5 Carnarvon Street,Wakeley,2176,Secondary,Female,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Secondary,http://mmcwakeley.catholic.edu.au,Fairfield (C),Fairfield,Fowler,Fairfield,Sydney - South West,Major Cities of Australia,-33.866026,150.910826
1506,1506,Our Lady of the Rosary Catholic Primary School,20 Vine Street,Fairfield,2165,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://olrfairfield.catholic.edu.au/,Fairfield (C),Fairfield,McMahon,Fairfield,Sydney - South West,Major Cities of Australia,-33.872794,150.959367
1507,1507,Our Lady of The Rosary Catholic Primary School,Kensington Road,Kensington,2033,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://olrkensington.catholic.edu.au,Randwick (C),Heffron,Kingsford Smith,Eastern Suburbs - South,Sydney - Eastern Suburbs,Major Cities of Australia,-33.912153,151.221109
1508,1508,Our Lady of the Rosary Primary School,32b Saddington Street,St Marys,2760,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Parramatta,4101,Catholic System NSW,Non special,Primary,http://www.olorstmarys.catholic.edu.au,Penrith (C),Londonderry,Lindsay,St Marys,Sydney - Outer West and Blue Mountains,Major Cities of Australia,-33.772735,150.774748
1509,1509,Our Lady Of The Rosary Catholic Primary School,Shelly Beach Road,Shelly Beach,2261,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Broken Bay,4101,Catholic System NSW,Non special,Primary,http://www.olrtedbb.catholic.edu.au,Wyong (A),The Entrance,Dobell,Wyong,Central Coast,Major Cities of Australia,-33.345211,151.49494
1510,1510,Our Lady of the Rosary Catholic Primary School,23 Yardley Avenue,Waitara,2077,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Broken Bay,4101,Catholic System NSW,Non special,Primary,http://www.olorwdbb.catholic.edu.au,Hornsby (A),Ku-ring-gai,Bradfield,Hornsby,Sydney - North Sydney and Hornsby,Major Cities of Australia,-33.713747,151.104473
1512,1512,Our Lady of the Sacred Heart College,36 Addison Street,Kensington,2033,Secondary,Female,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Secondary,http://olshkensington.catholic.edu.au,Randwick (C),Heffron,Kingsford Smith,Eastern Suburbs - South,Sydney - Eastern Suburbs,Major Cities of Australia,-33.912662,151.219769
1514,1514,Our Lady of the Sacred Heart Catholic Primary School,193 Avoca Street,Randwick,2031,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://olshrandwick.catholic.edu.au,Randwick (C),Coogee,Kingsford Smith,Eastern Suburbs - South,Sydney - Eastern Suburbs,Major Cities of Australia,-33.915717,151.241606
1515,1515,Our Lady of Victories Primary School,15 Lovell Parade,Shortland,2307,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Maitland,4101,Catholic System NSW,Non special,Primary,http://shortland.catholic.edu.au,Newcastle (C),Wallsend,Newcastle,Newcastle,Newcastle and Lake Macquarie,Major Cities of Australia,-32.888519,151.694497
1518,1518,Parramatta Marist High School,2 Darcy Road,Westmead,2145,Secondary,Male,Catholic,Systemic,Catholic (Roman),Parramatta,4101,Catholic System NSW,Non special,Secondary,http://www.parramarist.nsw.edu.au/,Parramatta (C),Seven Hills,Parramatta,Parramatta,Sydney - Parramatta,Major Cities of Australia,-33.805128,150.984213
1519,1519,Patrician Brothers' College,100 Flushcombe Rd,Blacktown,2148,Secondary,Male,Catholic,Systemic,Catholic (Roman),Parramatta,4101,Catholic System NSW,Non special,Secondary,http://www.patsblacktown.nsw.edu.au/,Blacktown (C),Blacktown,Greenway,Blacktown,Sydney - Blacktown,Major Cities of Australia,-33.775358,150.909543
1520,1520,Patrician Brothers' College Fairfield,268 The Horsley Drive,Fairfield,2165,Secondary,Male,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Secondary,http://pbcfairfield.catholic.edu.au,Fairfield (C),Fairfield,Fowler,Merrylands - Guildford,Sydney - Parramatta,Major Cities of Australia,-33.872141,150.963528
1521,1521,Delany College,Grimwood Street,Granville,2142,Secondary,Co-ed,Catholic,Systemic,Catholic (Roman),Parramatta,4101,Catholic System NSW,Non special,Secondary,http://www.delanygranville.catholic.edu.au,Parramatta (C),Granville,Parramatta,Merrylands - Guildford,Sydney - Parramatta,Major Cities of Australia,-33.834406,151.001174
1524,1524,Port Macquarie Adventist School,500 Ocean Drive,Port Macquarie,2444,Primary,Co-ed,Independent,Systemic,Seventh Day Adventist,,0,SDA System North NSW,Non special,Primary,http://www.portmacquarie.adventist.edu.au,Port Macquarie-Hastings (A),Port Macquarie,Cowper,Port Macquarie,Mid North Coast,Inner Regional Australia,-31.467565,152.899899
